KO,type,baseline,Pearson,Precision,E-distance,RMSE_LFC,seed,model
IRAK1,full,Cellina-base-random,-0.33744736396444963,0.25999999999999995,4.370055256694431,0.6834484653023896,0,cellina
IRAK1,KO-specific,Cellina-base-random,-0.0035573620700484034,0.38000000000000006,4.369346650439601,0.45464002361386135,0,cellina
IRF7,full,Cellina-base-random,-0.020569120405010223,0.5399999999999999,3.677871481113166,0.5477810418803858,0,cellina
IRF7,KO-specific,Cellina-base-random,-0.20810707301727255,0.38,3.685312359544008,0.3699064610957711,0,cellina
PELI1,full,Cellina-base-random,0.819724344437019,0.8800000000000001,3.589406073372797,0.45410146422000774,0,cellina
PELI1,KO-specific,Cellina-base-random,0.5689558524658153,0.72,3.555303693024984,0.40488068344948014,0,cellina
IRF3,full,Cellina-base-random,0.36319955858249064,0.6599999999999999,3.937921562886231,0.4469717240944995,0,cellina
IRF3,KO-specific,Cellina-base-random,0.223531484112535,0.44000000000000006,3.9955739257373146,0.34087541584428116,0,cellina
IRF5,full,Cellina-base-random,0.5340998643429701,0.6799999999999999,3.448784997780262,0.38102677217566855,0,cellina
IRF5,KO-specific,Cellina-base-random,0.20476505930765082,0.62,3.4567993473434298,0.31415872822503055,0,cellina
NFKBIA,full,Cellina-base-random,-0.15563978932940498,0.62,3.9673107152672387,0.6526050514450489,0,cellina
NFKBIA,KO-specific,Cellina-base-random,-0.48484724052682193,0.30000000000000004,3.9707233307451775,0.5436401325740732,0,cellina
LBP,full,Cellina-base-random,-0.14296013347469358,0.47999999999999987,4.188514074542704,0.4906141762734637,0,cellina
LBP,KO-specific,Cellina-base-random,-0.5573737502186974,0.27999999999999997,4.175556383754948,0.3522453011434359,0,cellina
MAP2K3,full,Cellina-base-random,-0.0948289955398309,0.5,3.842494436543614,0.61249468680124,0,cellina
MAP2K3,KO-specific,Cellina-base-random,-0.16392760981778826,0.62,3.7611177393816475,0.4197964362509151,0,cellina
MAP2K2,full,mean,0.23875791717106518,0.7,0.39441767760833424,0.7556271378473549,0,cellina
MAP2K2,KO-specific,mean,-0.059787262647497876,0.6,0.396589718592476,0.7103640719431733,0,cellina
IRAK1,full,mean,-0.30449568853134734,0.5,0.1394937086833586,0.6531410537984647,0,cellina
IRAK1,KO-specific,mean,-0.46729598108628373,0.4,0.14811660829777828,0.494064953816672,0,cellina
IRF7,full,mean,0.5794376987844116,0.8,0.1174250586225801,0.46970514141438785,0,cellina
